Short Label Question,Attributes,Audience %,Data point %,Universe,Index,Responses
Countries for International Vacations,Singapore,8.3,0.3,647658,67.8,11
Countries for International Vacations,Slovenia,0.5,0.3,39379,60.8,1
Countries for International Vacations,South Africa,0.9,0.2,69977,39.4,2
Countries for International Vacations,South Korea,7.3,0.5,570804,107.4,10
Countries for International Vacations,Spain,13.7,1.2,1071695,257.1,21
Countries for International Vacations,Sri Lanka,0.0,0.0,0,0.0,0
Countries for International Vacations,Sweden,3.5,0.5,275114,117.9,5
Countries for International Vacations,Switzerland,10.0,0.7,779487,154.9,14
Countries for International Vacations,Taiwan,2.6,1.0,202620,211.7,4
Countries for International Vacations,Tanzania,0.0,0.0,0,0.0,0
Countries for International Vacations,Thailand,5.6,0.3,440191,59.5,9
Countries for International Vacations,The Philippines,0.0,0.0,0,0.0,0
Countries for International Vacations,Tunisia,0.0,0.0,0,0.0,0
Countries for International Vacations,Turkey,2.5,0.5,198733,109.3,4
Countries for International Vacations,UK,18.2,1.2,1419987,262.6,23
Countries for International Vacations,USA,0.0,0.0,0,0.0,0
Countries for International Vacations,Vietnam,0.4,0.0,30471,10.2,1
Countries for International Vacations,"Caribbean (e.g. Dominican Republic, Cuba, Jamaica) (To Q1 2023)",0.0,0.0,0,0.0,0
Countries for International Vacations,"Nordics (Sweden, Denmark, Norway etc) (To Q1 2023)",0.0,0.0,0,0.0,0
Countries for International Vacations,Other African destination,0.4,0.8,30471,185.7,1
Countries for International Vacations,Other Asian Pacific Destination,1.5,0.3,116125,61.8,3
Countries for International Vacations,Other Central Asian Destination,0.0,0.0,0,0.0,0
Countries for International Vacations,Other Central / Southern American destination,6.4,1.7,496322,362.4,10
Countries for International Vacations,Other European Destination,3.0,1.5,234538,333.9,5
Countries for International Vacations,Other Middle Eastern destination,0.4,0.3,30471,69.7,1
USA Regions considered (USA Only),"Midwest USA (e.g. Kansas, Illinois, Michigan)",28.5,5.4,2225747,1178.4,41
USA Regions considered (USA Only),"North East USA (e.g. New York, Maine, Massachusetts)",47.6,6.2,3717859,1368.7,66
USA Regions considered (USA Only),Other USA (e.g. Alaska and Hawaii),23.5,7.6,1833273,1653.9,31
USA Regions considered (USA Only),"South USA (e.g. Texas, Florida, Tennessee)",59.7,5.3,4667313,1155.5,85
USA Regions considered (USA Only),"West USA (e.g. California, Oregon, Colorado)",56.6,5.9,4425493,1299.0,79
Journey Length,Up to 3 hours (short-haul),46.2,0.8,3607022,182.9,65
Journey Length,3 - 6 hours (mid-haul),47.7,0.6,3724733,128.5,67
Journey Length,More than 6 hours (long-haul),60.0,0.6,4692079,127.1,85
Planned Domestic Vacation Spend,"Low-cost, less than I usually spend",1.2,0.1,96905,30.3,2
Planned Domestic Vacation Spend,"Low-cost, the same I usually spend",2.0,0.2,156190,33.5,3
Planned Domestic Vacation Spend,"Low-cost, more than I usually spend",1.2,0.1,96836,28.3,2
Planned Domestic Vacation Spend,"Moderate-cost, less than I usually spend",5.9,0.2,458431,54.5,10
Planned Domestic Vacation Spend,"Moderate-cost, the same I usually spend",40.8,0.7,3192648,153.1,56
Planned Domestic Vacation Spend,"Moderate-cost, more than I usually spend",13.6,0.5,1060796,110.1,22
Planned Domestic Vacation Spend,"High-cost, less than I usually spend",1.3,0.2,99191,36.3,2
Planned Domestic Vacation Spend,"High-cost, the same I usually spend",17.9,1.2,1400154,262.7,24
Planned Domestic Vacation Spend,"High-cost, more than I usually spend",7.7,0.5,598433,104.3,10
Planned Domestic Vacation Spend,Don't know,2.6,0.8,202433,164.6,4
Planned International Vacation Spend,"Low-cost, less than I usually spend",0.0,0.0,0,0.0,0
Planned International Vacation Spend,"Low-cost, the same I usually spend",0.0,0.0,0,0.0,0
Planned International Vacation Spend,"Low-cost, more than I usually spend",0.0,0.0,0,0.0,0
Planned International Vacation Spend,"Moderate-cost, less than I usually spend",0.8,0.1,65730,11.8,2
Planned International Vacation Spend,"Moderate-cost, the same I usually spend",14.0,0.5,1096789,99.2,21
Planned International Vacation Spend,"Moderate-cost, more than I usually spend",16.8,0.7,1312246,162.1,25
Planned International Vacation Spend,"High-cost, less than I usually spend",0.6,0.1,50630,17.5,1
Planned International Vacation Spend,"High-cost, the same I usually spend",17.7,1.3,1381434,280.0,23
Planned International Vacation Spend,"High-cost, more than I usually spend",18.4,0.9,1441951,201.5,26
Planned International Vacation Spend,Don't know,3.6,1.4,279883,297.0,5
Methods Used to Book Accommodation,Direct with the hotel / travel company through their website or app,28.0,1.0,2189923,210.8,40
Methods Used to Book Accommodation,Direct with the hotel / travel provider over the phone,13.8,0.6,1082057,137.9,21
Methods Used to Book Accommodation,"Through a travel comparison site or app (e.g. Trivago, Kayak, skyscanner)",6.9,0.3,541277,70.2,10
Methods Used to Book Accommodation,Through a travel agent,5.5,0.5,433145,98.8,7
Methods Used to Book Accommodation,"Through a travel booking site or app (e.g. Expedia, Booking.com, Trip.com, Qunar, fliggy.com)",13.5,0.4,1052483,78.3,21
Methods Used to Book Accommodation,Other,0.0,0.0,0,0.0,0
Methods Used to Book Transport,Direct with the hotel / travel company through their website or app,20.9,0.8,1633584,173.7,29
Methods Used to Book Transport,Direct with the hotel / travel provider over the phone,7.1,0.3,553291,74.7,10
Methods Used to Book Transport,"Through a travel comparison site or app (e.g. Trivago, Kayak, skyscanner)",5.3,0.3,412733,56.8,8
Methods Used to Book Transport,Through a travel agent,4.3,0.4,332740,77.7,5
Methods Used to Book Transport,"Through a travel booking site or app (e.g. Expedia, Booking.com, Trip.com, Qunar, fliggy.com)",15.3,0.5,1194055,102.2,22
Methods Used to Book Transport,Other,0.6,0.3,48580,73.1,1
Most Important booking factors,Ability to pay in installments,11.2,0.3,879000,65.2,16
Most Important booking factors,"Clear entry requirements (e.g vaccinations to travel, entry visas)",51.6,0.7,4032132,164.0,72
Most Important booking factors,Contactless / touchless options during travel,20.4,0.5,1598268,102.8,29
Most Important booking factors,Easy cancellation / rebooking,61.8,0.7,4833254,157.2,90
Most Important booking factors,Free cancellation / rebooking,61.2,0.7,4783392,143.8,89
Most Important booking factors,Good insurance policies,32.3,0.6,2524956,120.7,47
Most Important booking factors,Hygiene standards (e.g. thorough cleaning),53.0,0.6,4142766,140.3,73
Most Important booking factors,Safety of solo travelers,25.1,0.3,1965301,71.4,36
Most Important booking factors,COVID-19 case numbers (To Q1 2023),0.0,0.0,0,0.0,0
Most Important booking factors,COVID-19 entry requirements (To Q1 2023),0.0,0.0,0,0.0,0
Most Important booking factors,"Level of precautions required for trip (e.g. mask wearing, social distancing) (To Q1 2023)",0.0,0.0,0,0.0,0
Most Important booking factors,None of these,4.0,0.5,309383,110.3,5
Payment Methods for Booking Vacations,Pay upfront in full via credit / debit card,43.6,0.7,3409843,150.1,63
Payment Methods for Booking Vacations,Pay deposit via credit / debit card,36.6,0.7,2857513,143.7,52
Payment Methods for Booking Vacations,Payment plan in monthly instalments,1.0,0.1,79779,16.1,2
Payment Methods for Booking Vacations,"Buy now, pay later scheme / vacation loan",0.8,0.1,65687,12.4,1
Payment Methods for Booking Vacations,With reward points,10.3,0.6,805553,136.1,15
Payment Methods for Booking Vacations,Cash,3.7,0.1,291467,22.9,4
Payment Methods for Booking Vacations,Other,1.4,0.3,107545,59.1,2
Payment Methods on International Vacations,Banking app that lets you convert currency (e.g. Revolut) (Select Markets Only),7.4,0.6,576466,137.8,10
Payment Methods on International Vacations,Cash withdrawn from ATMs at the destination,14.5,0.4,1132191,87.0,21
Payment Methods on International Vacations,Cash you exchanged at a local bureau de change,12.7,0.4,992103,79.3,17
Payment Methods on International Vacations,Cash you exchanged at the airport / station etc.,10.7,0.3,832455,68.6,14
Payment Methods on International Vacations,Cash you pre-ordered before departing,8.6,0.3,671490,57.8,14
Payment Methods on International Vacations,Credit card you only use abroad,19.3,0.9,1509277,204.1,29
Payment Methods on International Vacations,Debit card you only use abroad,5.8,0.2,452668,50.8,8
Payment Methods on International Vacations,Travelers' cheques,3.6,0.3,282601,66.6,4
Payment Methods on International Vacations,Your usual credit card,48.3,1.3,3774359,275.9,67
Payment Methods on International Vacations,Your usual debit card,11.8,0.3,920867,70.0,17
Payment Methods on International Vacations,Other,0.0,0.0,0,0.0,0
Saving for Vacations,I save a lot of money throughout the year,36.5,0.9,2850279,189.6,50
Saving for Vacations,I save a bit of money throughout the year,32.6,0.3,2548290,68.0,50
Saving for Vacations,"I don't save, and see what I can afford at the time of booking",7.2,0.2,564549,40.2,12
Saving for Vacations,I take out a loan / use a credit card,1.9,0.2,146431,47.6,3
Saving for Vacations,"I don't save, and book whatever I want",17.3,2.5,1351671,540.6,22
Saving for Vacations,Other,2.0,0.6,156168,138.3,2
Attitudes Towards Price,I look for the cheapest options,1.8,0.1,137006,17.3,2
Attitudes Towards Price,"I look for reasonable options, but not the cheapest",22.2,0.3,1733760,56.6,30
Attitudes Towards Price,I look for mid-range options,32.8,0.5,2562972,106.8,50
Attitudes Towards Price,I look for options towards the top range,25.5,1.4,1992451,307.6,38
Attitudes Towards Price,I look for top-range options as I get the best experience,15.2,1.3,1191198,280.0,19
Aspects Spent More On,Accommodation,53.1,0.9,4149936,189.4,77
Aspects Spent More On,Duty-free shopping,19.4,0.4,1514121,81.8,28
Aspects Spent More On,Shopping at the destination,44.1,0.6,3442999,121.0,68
Aspects Spent More On,Excursions,47.2,1.1,3689574,233.1,66
Aspects Spent More On,Flights / Travel,40.7,1.0,3183636,214.7,58
Aspects Spent More On,Leisure activities,58.1,0.8,4540476,164.9,81
Aspects Spent More On,Meals / drinks,75.5,0.7,5899507,154.3,106
Aspects Spent More On,"Pampering (e.g. spas, treatments)",30.7,0.7,2396941,160.5,46
Aspects Spent More On,Rental car,10.5,0.4,820588,89.2,15
Aspects Spent More On,Other,0.6,0.1,46275,20.8,1
Accommodation Types for International Vacations Planned,A second home owned by myself / family / friends,5.7,0.3,449031,72.5,7
Accommodation Types for International Vacations Planned,Boat / ship,8.7,0.9,681549,191.7,13
Accommodation Types for International Vacations Planned,Campervan / Motorhome / RV,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Planned,Caravan / static home / camper trailer,0.8,0.1,65687,14.8,1
Accommodation Types for International Vacations Planned,Chalet / lodge,9.2,0.9,721072,198.7,12
Accommodation Types for International Vacations Planned,Guesthouse / bed and breakfast,8.8,0.2,684657,45.6,12
Accommodation Types for International Vacations Planned,Hostel,5.6,0.3,434290,72.8,8
Accommodation Types for International Vacations Planned,Hotel / Motel,60.0,0.7,4688690,161.0,85
Accommodation Types for International Vacations Planned,Rented vacation home,19.6,0.7,1531334,162.8,28
Accommodation Types for International Vacations Planned,Stayed with friends / family,16.8,0.6,1310471,140.3,22
Accommodation Types for International Vacations Planned,Tent / campsite,0.6,0.0,45570,10.0,2
Accommodation Types for International Vacations Planned,Other,1.3,1.0,103732,208.8,2
Accommodation Types for International Vacations Typically Stayed in,A second home owned by myself / family / friends,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Typically Stayed in,Boat / ship,0.8,1.3,61271,279.9,1
Accommodation Types for International Vacations Typically Stayed in,Campervan / Motorhome / RV,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Typically Stayed in,Caravan / static home / camper trailer,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Typically Stayed in,Chalet / lodge,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Typically Stayed in,Guesthouse / bed and breakfast,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Typically Stayed in,Hostel,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Typically Stayed in,Hotel / Motel,10.4,0.8,813976,170.3,14
Accommodation Types for International Vacations Typically Stayed in,Rented vacation home,0.6,0.2,46275,47.8,1
Accommodation Types for International Vacations Typically Stayed in,Stayed with friends / family,0.6,0.1,46275,32.0,1
Accommodation Types for International Vacations Typically Stayed in,Tent / campsite,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Typically Stayed in,Other,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Stayed in Most Often,A second home owned by myself / family / friends,0.8,0.1,65687,19.5,1
Accommodation Types for International Vacations Stayed in Most Often,Boat / ship,4.8,1.8,375148,384.3,7
Accommodation Types for International Vacations Stayed in Most Often,Campervan / Motorhome / RV,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Stayed in Most Often,Caravan / static home / camper trailer,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Stayed in Most Often,Chalet / lodge,1.5,0.7,113800,144.8,2
Accommodation Types for International Vacations Stayed in Most Often,Guesthouse / bed and breakfast,2.8,0.1,218756,23.9,3
Accommodation Types for International Vacations Stayed in Most Often,Hostel,0.2,0.0,15099,7.8,1
Accommodation Types for International Vacations Stayed in Most Often,Hotel / Motel,58.0,0.8,4532591,175.8,82
Accommodation Types for International Vacations Stayed in Most Often,Rented vacation home,10.6,1.0,825322,225.4,15
Accommodation Types for International Vacations Stayed in Most Often,Stayed with friends / family,3.1,0.2,238779,45.2,5
Accommodation Types for International Vacations Stayed in Most Often,Tent / campsite,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Stayed in Most Often,Other,0.7,0.5,57457,104.3,1
Accommodation Types for Business Travel,Conference center,7.4,0.4,581525,90.7,10
Accommodation Types for Business Travel,Hostel,1.8,0.1,138883,21.7,3
Accommodation Types for Business Travel,Hotel / Motel,43.4,0.5,3393957,118.1,61
Accommodation Types for Business Travel,Rented vacation home,3.9,0.2,305458,43.4,6
Accommodation Types for Business Travel,Stay with friends / family,3.8,0.1,293663,29.3,5
Accommodation Types for Business Travel,Other,0.6,0.3,47144,61.7,1
Accommodation Types for Domestic Vacations Planned,A second home owned by myself / family / friends,13.4,0.5,1044815,110.3,18
Accommodation Types for Domestic Vacations Planned,Boat / ship,6.6,0.8,518750,164.4,10
Accommodation Types for Domestic Vacations Planned,Campervan / Motorhome / RV,3.6,0.2,277797,48.1,6
Accommodation Types for Domestic Vacations Planned,Caravan / static home / camper trailer,0.0,0.0,0,0.0,0
Accommodation Types for Domestic Vacations Planned,Chalet / lodge,7.6,0.6,595983,124.4,10
Accommodation Types for Domestic Vacations Planned,Guesthouse / bed and breakfast,13.0,0.2,1016900,53.9,18
Accommodation Types for Domestic Vacations Planned,Hostel,4.0,0.2,316107,37.5,6
Accommodation Types for Domestic Vacations Planned,Hotel / Motel,83.9,0.7,6556432,160.6,120
Accommodation Types for Domestic Vacations Planned,Rented vacation home,35.8,1.1,2800935,238.0,48
Accommodation Types for Domestic Vacations Planned,Stayed with friends / family,25.9,0.5,2020405,117.6,38
Accommodation Types for Domestic Vacations Planned,Tent / campsite,5.1,0.2,398972,49.2,8
Accommodation Types for Domestic Vacations Planned,Other,2.4,1.0,187333,218.3,3
Accommodation Types for Domestic Vacations Typically Stayed In,A second home owned by myself / family / friends,0.0,0.0,0,0.0,0
Accommodation Types for Domestic Vacations Typically Stayed In,Boat / ship,0.0,0.0,0,0.0,0
Accommodation Types for Domestic Vacations Typically Stayed In,Campervan / Motorhome / RV,0.0,0.0,0,0.0,0
Accommodation Types for Domestic Vacations Typically Stayed In,Caravan / static home / camper trailer,0.0,0.0,0,0.0,0
Accommodation Types for Domestic Vacations Typically Stayed In,Chalet / lodge,0.0,0.0,0,0.0,0
Accommodation Types for Domestic Vacations Typically Stayed In,Guesthouse / bed and breakfast,0.0,0.0,0,0.0,0
Accommodation Types for Domestic Vacations Typically Stayed In,Hostel,0.0,0.0,0,0.0,0
Accommodation Types for Domestic Vacations Typically Stayed In,Hotel / Motel,0.9,0.2,66652,44.4,1
Accommodation Types for Domestic Vacations Typically Stayed In,Rented vacation home,0.0,0.0,0,0.0,0
Accommodation Types for Domestic Vacations Typically Stayed In,Stayed with friends / family,0.0,0.0,0,0.0,0
Accommodation Types for Domestic Vacations Typically Stayed In,Tent / campsite,0.0,0.0,0,0.0,0
Accommodation Types for Domestic Vacations Typically Stayed In,Other,0.0,0.0,0,0.0,0
Accommodation Types for Domestic Vacations Stayed in Most Often,A second home owned by myself / family / friends,4.4,0.3,346414,75.6,5
Accommodation Types for Domestic Vacations Stayed in Most Often,Boat / ship,0.0,0.0,0,0.0,0
Accommodation Types for Domestic Vacations Stayed in Most Often,Campervan / Motorhome / RV,0.6,0.1,46275,23.6,1
Accommodation Types for Domestic Vacations Stayed in Most Often,Caravan / static home / camper trailer,0.0,0.0,0,0.0,0
Accommodation Types for Domestic Vacations Stayed in Most Often,Chalet / lodge,0.0,0.0,0,0.0,0
Accommodation Types for Domestic Vacations Stayed in Most Often,Guesthouse / bed and breakfast,0.9,0.0,68503,8.0,1
Accommodation Types for Domestic Vacations Stayed in Most Often,Hostel,0.8,0.1,62447,23.8,2
Accommodation Types for Domestic Vacations Stayed in Most Often,Hotel / Motel,68.9,0.8,5381680,167.0,99
Accommodation Types for Domestic Vacations Stayed in Most Often,Rented vacation home,11.1,0.9,870581,197.3,17
Accommodation Types for Domestic Vacations Stayed in Most Often,Stayed with friends / family,6.7,0.3,526809,68.6,9
Accommodation Types for Domestic Vacations Stayed in Most Often,Tent / campsite,0.9,0.2,68503,36.9,1
Accommodation Types for Domestic Vacations Stayed in Most Often,Other,0.7,0.4,57457,83.1,1
Accommodation Hotel Chains,"Accor Hotel Group (e.g. Ibis, Mercure, Novotel, Orient Express, Raffles Hotels)",1.4,0.1,106834,11.5,2
Accommodation Hotel Chains,"BWH Hotel Group (e.g. Best Western, SureStay, World Hotels)",9.7,0.5,758590,114.0,14
Accommodation Hotel Chains,"Choice Hotels Group (e.g. Ascend, Cambria, Clarion, Comfort, Mainstay, Quality Inn, Sleep Inn)",17.7,0.7,1379597,152.9,26
Accommodation Hotel Chains,"Hilton brands (e.g. Canopy, Conrad, Curio, Double Tree, Hampton, LXR, Motto, Signia, Tapestry, Tempo, Tru, Waldorf Astoria)",58.3,1.1,4553271,249.6,83
Accommodation Hotel Chains,"Hyatt Hotel Group (e.g. Alila, Andaz, Miraval, Thompson, UrCove)",30.7,0.8,2400184,174.9,45
Accommodation Hotel Chains,"InterContinental Hotels Group (e.g. Avid, Crowne Plaza, Even, Holiday Inn, Hualuxe, Indigo, Intercontinental, Kimpton, Regent, Six Senses, Vignette, Voco)",27.1,0.7,2118031,145.1,41
Accommodation Hotel Chains,Jumeirah Hotels and Resorts,0.0,0.0,0,0.0,0
Accommodation Hotel Chains,"Marriott Bonvoy Hotels (e.g. Delta, Edition, Fairfield, Marriott, Miridien, Renaissance, Ritz Carlton, St Regis, Starwood, Westin)",50.4,0.9,3935776,203.0,72
Accommodation Hotel Chains,"Melia Hotel Group (e.g. Gran Melia, Innside, Me, Paradisus, Sol, Zel)",3.1,0.2,240101,35.0,4
Accommodation Hotel Chains,OYO Rooms,0.8,0.0,65687,8.9,1
Accommodation Hotel Chains,"Radisson Hotel Group (e.g. Country, Park Inn, Prizeotel, Red)",7.2,0.3,563898,57.4,12
Accommodation Hotel Chains,"Rotana Hotels and Resorts (e.g. Rotana, Rayhaan, Centro, Edge)",1.5,0.4,116317,86.7,2
Accommodation Hotel Chains,Whitbread PLC (e.g. Premier Inn),0.8,0.4,65687,93.7,1
Accommodation Hotel Chains,"Wyndham Hotels Group (e.g. Alltra, AmericInn, Baymont, Days Inn, Dazzler, Dolce, Microtel, Ramada, Super 8, Travelodge, Wingate)",21.3,0.8,1667068,174.5,30
Accommodation Hotel Chains,None of these,6.3,0.2,493163,37.0,8
Accommodation Brands,Adagio,0.0,0.0,0,0.0,0
Accommodation Brands,Andaz,1.9,0.3,145955,64.4,4
Accommodation Brands,Ascend,3.1,0.6,238561,139.6,4
Accommodation Brands,Best Western,6.0,0.7,469398,148.1,9
Accommodation Brands,Cambria,1.8,0.4,140640,84.7,3
Accommodation Brands,Canopy,0.0,0.0,0,0.0,0
Accommodation Brands,Centro Hotels,0.8,0.5,65687,110.9,1
Accommodation Brands,Clarion,2.1,0.4,165019,83.0,4
Accommodation Brands,Comfort,6.5,0.7,505174,154.8,11
Accommodation Brands,Conrad,3.3,0.4,255354,94.1,6
Accommodation Brands,Country Inn,0.4,0.1,30471,16.9,1
Accommodation Brands,Courtyard Hotels,15.8,1.2,1234669,260.2,22
Accommodation Brands,Crowne Plaza,4.1,0.3,319438,63.9,7
Accommodation Brands,Curio,0.0,0.0,0,0.0,0
Accommodation Brands,Days Inn,3.6,0.6,277823,124.2,6
Accommodation Brands,Dazzler,0.0,0.0,0,0.0,0
Accommodation Brands,Delta Hotels,0.0,0.0,0,0.0,0
Accommodation Brands,Design Hotels,2.0,0.3,157464,76.5,3
Accommodation Brands,Dolce,0.6,0.2,50630,47.2,1
Accommodation Brands,Double Tree,16.9,1.4,1321527,309.8,24
Accommodation Brands,Falcons Resorts,0.5,0.1,40182,28.1,1
Accommodation Brands,Gran Melia,0.6,0.1,50630,32.8,1
Accommodation Brands,Hampton,18.4,1.4,1440339,303.5,27
Accommodation Brands,Hilton,52.4,1.4,4097130,316.9,75
Accommodation Brands,Holiday Inn,12.1,0.6,944714,135.7,19
Accommodation Brands,Hotel Indigo,3.3,0.4,261025,94.1,5
Accommodation Brands,Hualuxe,0.9,0.2,68503,38.0,1
Accommodation Brands,Hyatt,24.8,1.0,1936403,212.7,36
Accommodation Brands,Ibis,0.0,0.0,0,0.0,0
Accommodation Brands,Innside,0.8,0.2,65687,53.5,1
Accommodation Brands,Intercontinental,10.6,0.7,832364,147.1,17
Accommodation Brands,Kimpton,2.9,0.6,225822,120.9,5
Accommodation Brands,Le Méridien,0.0,0.0,0,0.0,0
Accommodation Brands,Marriott Hotels,41.1,1.2,3210395,261.6,59
Accommodation Brands,Me,0.0,0.0,0,0.0,0
Accommodation Brands,Melia Hotels and Resorts,1.4,0.2,105869,51.4,2
Accommodation Brands,Mercure,0.9,0.1,66652,22.8,1
Accommodation Brands,Microtel,1.8,0.4,137087,82.4,3
Accommodation Brands,Novotel,0.0,0.0,0,0.0,0
Accommodation Brands,Paradisus,0.5,0.1,40182,27.1,1
Accommodation Brands,Park Inn,0.6,0.1,46275,19.4,1
Accommodation Brands,Park Plaza,0.4,0.1,30471,14.8,1
Accommodation Brands,Quality Inn,7.8,0.8,607873,164.7,11
Accommodation Brands,Radisson,0.4,0.0,30471,10.9,1
Accommodation Brands,Radisson Blu,0.4,0.0,30471,8.1,1
Accommodation Brands,Radisson Collection,1.0,0.2,80172,39.4,2
Accommodation Brands,Radisson Individuals,0.0,0.0,0,0.0,0
Accommodation Brands,Radisson Red,0.6,0.1,46275,22.7,1
Accommodation Brands,Raffles,0.0,0.0,0,0.0,0
Accommodation Brands,Ramada,4.6,0.8,359334,172.9,7
Accommodation Brands,Regent,0.9,0.1,66652,29.1,1
Accommodation Brands,Rotana Hotels and Resorts,1.5,0.9,116317,200.1,2
Accommodation Brands,Sheraton,9.9,0.6,776141,132.4,15
Accommodation Brands,Sleep Inn,1.1,0.1,87327,30.6,2
Accommodation Brands,Sofitel,0.5,0.1,40182,17.2,1
Accommodation Brands,Sol,0.0,0.0,0,0.0,0
Accommodation Brands,Staybridge Suites,0.0,0.0,0,0.0,0
Accommodation Brands,Super 8,1.1,0.2,83602,43.8,2
Accommodation Brands,SureStay,3.0,0.6,237678,140.2,4
Accommodation Brands,Tapestry,0.0,0.0,0,0.0,0
Accommodation Brands,The Melia Collection,2.2,0.6,174414,132.0,3
Accommodation Brands,Thompson Hotels,1.3,0.2,101261,32.9,2
Accommodation Brands,Travelodge,0.6,0.2,50630,33.5,1
Accommodation Brands,Westin,16.4,1.7,1279896,381.1,22
Accommodation Brands,WorldHotels,2.7,0.4,214471,89.4,4
Accommodation Brands,Wyndham,13.0,1.6,1013893,339.7,19
Accommodation Brands,Zel,0.0,0.0,0,0.0,0
Accommodation Brands,Circle (To Q3 2023),0.0,0.0,0,0.0,0
Accommodation Brands,Other,13.2,1.3,1029856,291.5,19
Hotel Loyalty Program Used,Accor Live Limitless (ALL),0.9,0.1,66652,30.8,1
Hotel Loyalty Program Used,Best Western Rewards,3.3,0.8,261695,180.2,5
Hotel Loyalty Program Used,WorldHotels Rewards,3.0,1.1,237188,240.2,4
Hotel Loyalty Program Used,Choice Privileges,9.3,1.6,730414,342.8,14
Hotel Loyalty Program Used,Hilton Honors,46.7,2.8,3653613,621.3,66
Hotel Loyalty Program Used,World of Hyatt,15.4,1.6,1201531,350.2,25
Hotel Loyalty Program Used,IHG One Rewards,15.2,1.9,1184106,420.2,23
Hotel Loyalty Program Used,Jumeirah One,0.0,0.0,0,0.0,0
Hotel Loyalty Program Used,Marriott Bonvoy,34.6,2.1,2701217,457.3,50
Hotel Loyalty Program Used,Melia Rewards,0.8,0.2,65687,46.2,1
Hotel Loyalty Program Used,OYO Wizard,0.0,0.0,0,0.0,0
Hotel Loyalty Program Used,Radisson Rewards,2.3,0.5,182086,109.8,3
Hotel Loyalty Program Used,Rotana Rewards,0.8,0.7,65687,158.4,1
Hotel Loyalty Program Used,Wyndham Rewards,8.6,1.4,674337,311.4,12
Hotel Loyalty Program Used,Other,9.1,0.9,708162,201.7,13
Luxury Hotel Brands,Auberge Resorts,4.9,2.0,379153,438.6,6
Luxury Hotel Brands,Fairmont,12.0,3.2,935588,695.8,16
Luxury Hotel Brands,Four Seasons,20.9,2.5,1632881,538.1,29
Luxury Hotel Brands,Hyatt,24.7,2.3,1929099,503.1,36
Luxury Hotel Brands,Mandarin Oriental,8.3,1.5,651765,333.1,12
Luxury Hotel Brands,Marina Bay Sands,2.9,0.7,225160,153.5,4
Luxury Hotel Brands,Pan Pacific Singapore,1.4,0.4,111961,86.2,2
Luxury Hotel Brands,Ritz-Carlton,22.4,3.7,1752100,817.0,32
Luxury Hotel Brands,Shangri La,1.1,0.1,85653,28.4,2
Luxury Hotel Brands,Six Senses Hotel,2.5,0.6,192287,126.2,3
Luxury Hotel Brands,St Regis Hotel,10.6,2.5,830597,557.8,16
Luxury Hotel Brands,The Peninsula Hotel,3.4,0.5,266937,113.3,5
Luxury Hotel Brands,Waldorf Astoria,13.6,3.4,1059545,735.4,17
Luxury Hotel Brands,None of these,4.5,0.6,349629,128.1,4
Accommodation Influences,A quiet area,24.4,0.4,1908165,95.5,35
Accommodation Influences,Brand (e.g. certain hotel chain),41.9,1.0,3272202,210.2,61
Accommodation Influences,Cleanliness / hygiene,67.1,0.7,5242168,148.0,95
Accommodation Influences,Comfort,70.8,0.7,5532824,161.1,100
Accommodation Influences,Cost,54.7,0.6,4274907,137.4,79
Accommodation Influences,"Extras (e.g. robe, toiletries etc.)",23.8,0.6,1856518,139.3,32
Accommodation Influences,"Leisure facilities (e.g. gym, pool, sauna)",35.3,0.7,2758678,159.5,49
Accommodation Influences,Location,62.7,0.9,4898334,194.0,92
Accommodation Influences,Loyalty programs,35.5,2.0,2773035,448.8,52
Accommodation Influences,Luxury facilities / services,36.7,1.1,2869219,245.5,50
Accommodation Influences,On-site food / drink options (e.g. restaurant),43.3,0.8,3382566,166.1,61
Accommodation Influences,Quality breakfast,44.9,0.7,3512885,150.8,60
Accommodation Influences,Reviews from other people,37.1,0.7,2902040,151.6,53
Accommodation Influences,Size / space,43.5,0.8,3399326,182.0,64
Accommodation Influences,Other,3.5,0.9,274795,193.9,5
Accommodation Importance,Not important,0.6,0.1,50630,25.6,1
Accommodation Importance,A little important,4.6,0.1,357671,24.4,6
Accommodation Importance,Quite important,15.4,0.2,1202647,52.0,24
Accommodation Importance,Very important,37.6,0.7,2936105,149.5,55
Accommodation Importance,Extremely important,39.3,1.0,3070334,221.8,53
Transport Types for Vacations,Boat / ship,11.9,0.5,933003,99.2,18
Transport Types for Vacations,Bus / coach,7.8,0.2,611659,34.0,9
Transport Types for Vacations,Campervan / Motorhome / RV,2.3,0.1,182776,25.5,4
Transport Types for Vacations,Motorbike,1.1,0.1,83602,12.2,2
